route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,avg_riders,day_count
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-01-01,202001,SAT.,951,4
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-01-01,202001,SAT.,4911,4
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-01-01,202001,SAT.,761,4
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-01-01,202001,SAT.,497,4
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-01-01,202001,SAT.,654,4
1,1,1 - FREEPORT ROAD,Ross,Bus,2020-01-01,202001,SUN.,875,5
6,6,6 - SPRING HILL,Ross,Bus,2020-01-01,202001,SUN.,414,5
8,8,8 - PERRYSVILLE,Ross,Bus,2020-01-01,202001,SUN.,903,5
11,11,11 - FINEVIEW,Ross,Bus,2020-01-01,202001,SUN.,115,5
12,12,12 - MCKNIGHT,Ross,Bus,2020-01-01,202001,SUN.,909,5
13,13,13 - BELLEVUE,Ross,Bus,2020-01-01,202001,SUN.,686,5
14,14,14 - OHIO VALLEY,Ross,Bus,2020-01-01,202001,SUN.,372,5
15,15,15 - CHARLES,Ross,Bus,2020-01-01,202001,SUN.,443,5
16,16,16 - BRIGHTON,Ross,Bus,2020-01-01,202001,SUN.,1295,5
17,17,17 - SHADELAND,Ross,Bus,2020-01-01,202001,SUN.,547,5
21,21,21 - CORAOPOLIS,Collier,Bus,2020-01-01,202001,SUN.,544,5
24,24,24 - WEST PARK,Collier,Bus,2020-01-01,202001,SUN.,922,5
26,26,26 - CHARTIERS,Collier,Bus,2020-01-01,202001,SUN.,321,5
27,27,27 - FAIRYWOOD,Collier,Bus,2020-01-01,202001,SUN.,446,5
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-01-01,202001,SUN.,1516,5
31,31,31 - BRIDGEVILLE,Collier,Bus,2020-01-01,202001,SUN.,513,5
38,38,38 - GREEN TREE,Collier,Bus,2020-01-01,202001,SUN.,162,5
40,40,40 - MOUNT WASHINGTON,Collier,Bus,2020-01-01,202001,SUN.,136,5
41,41,41 - BOWER HILL,Collier,Bus,2020-01-01,202001,SUN.,289,5
43,43,43 - BAILEY,Collier,Bus,2020-01-01,202001,SUN.,211,5
44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-01-01,202001,SUN.,187,5
48,48,48 - ARLINGTON,Collier,Bus,2020-01-01,202001,SUN.,908,5
51,51,51 - CARRICK,West Mifflin,Bus,2020-01-01,202001,SUN.,3108,5
54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-01-01,202001,SUN.,1197,5
55,55,55 - GLASSPORT,West Mifflin,Bus,2020-01-01,202001,SUN.,586,5
56,56,56 - LINCOLN PLACE,West Mifflin,Bus,2020-01-01,202001,SUN.,584,5
57,57,57 - HAZELWOOD,West Mifflin,Bus,2020-01-01,202001,SUN.,526,5
58,58,58 - GREENFIELD,East Liberty,Bus,2020-01-01,202001,SUN.,138,5
59,59,59 - MON VALLEY,West Mifflin,Bus,2020-01-01,202001,SUN.,1125,5
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-01-01,202001,SUN.,2270,5
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-01-01,202001,SUN.,1754,5
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-01-05,202001,SUN.,2906,5
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-01-01,202001,SUN.,2094,5
64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-01-01,202001,SUN.,1051,5
67,67,67 - MONROEVILLE,East Liberty,Bus,2020-01-01,202001,SUN.,352,5
68,68,68 - BRADDOCK HILLS,East Liberty,Bus,2020-01-01,202001,SUN.,232,5
69,69,69 - TRAFFORD,East Liberty,Bus,2020-01-01,202001,SUN.,233,5
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-01-01,202001,SUN.,1769,5
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-01-01,202001,SUN.,1552,5
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-01-01,202001,SUN.,2131,5
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-01-01,202001,SUN.,1278,5
75,75,75 - ELLSWORTH,East Liberty,Bus,2020-01-01,202001,SUN.,822,5
77,77,77 - PENN HILLS,East Liberty,Bus,2020-01-01,202001,SUN.,637,5
79,79,79 - EAST HILLS,East Liberty,Bus,2020-01-01,202001,SUN.,413,5
81,81,81 - OAK HILL,West Mifflin,Bus,2020-01-01,202001,SUN.,540,5
82,82,82 - LINCOLN,East Liberty,Bus,2020-01-01,202001,SUN.,1832,5
83,83,83 - BEDFORD HILL,West Mifflin,Bus,2020-01-01,202001,SUN.,799,5
86,86,86 - LIBERTY,East Liberty,Bus,2020-01-01,202001,SUN.,1383,5
87,87,87 - FRIENDSHIP,East Liberty,Bus,2020-01-01,202001,SUN.,234,5
88,88,88 - PENN,East Liberty,Bus,2020-01-01,202001,SUN.,1032,5
89,89,89 - GARFIELD COMMONS,East Liberty,Bus,2020-01-01,202001,SUN.,129,5
91,91,91 - BUTLER STREET,Ross,Bus,2020-01-01,202001,SUN.,1028,5
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-01-01,202001,SUN.,676,5
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-01-01,202001,SUN.,2948,5
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-01-01,202001,SUN.,540,5
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-01-01,202001,SUN.,383,5
1,1,1 - FREEPORT ROAD,Ross,Bus,2020-01-01,202001,WEEKDAY,1652,22
2,2,2 - MOUNT ROYAL,Ross,Bus,2020-01-01,202001,WEEKDAY,1021,22
4,4,4 - TROY HILL,Ross,Bus,2020-01-01,202001,WEEKDAY,652,22
6,6,6 - SPRING HILL,Ross,Bus,2020-01-01,202001,WEEKDAY,1190,22
7,7,7 - SPRING GARDEN,Ross,Bus,2020-01-01,202001,WEEKDAY,133,22
8,8,8 - PERRYSVILLE,Ross,Bus,2020-01-01,202001,WEEKDAY,3099,22
11,11,11 - FINEVIEW,Ross,Bus,2020-01-01,202001,WEEKDAY,531,22
12,12,12 - MCKNIGHT,Ross,Bus,2020-01-01,202001,WEEKDAY,1215,22
13,13,13 - BELLEVUE,Ross,Bus,2020-01-01,202001,WEEKDAY,2051,22
14,14,14 - OHIO VALLEY,Ross,Bus,2020-01-01,202001,WEEKDAY,1270,22
15,15,15 - CHARLES,Ross,Bus,2020-01-01,202001,WEEKDAY,1084,22
16,16,16 - BRIGHTON,Ross,Bus,2020-01-01,202001,WEEKDAY,3759,22
17,17,17 - SHADELAND,Ross,Bus,2020-01-01,202001,WEEKDAY,1307,22
18,18,18 - MANCHESTER,Ross,Bus,2020-01-01,202001,WEEKDAY,81,22
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-01-01,202001,WEEKDAY,650,22
20,20,20 - KENNEDY,Collier,Bus,2020-01-01,202001,WEEKDAY,664,22
21,21,21 - CORAOPOLIS,Collier,Bus,2020-01-01,202001,WEEKDAY,1424,22
22,22,22 - MCCOY,Collier,Bus,2020-01-01,202001,WEEKDAY,885,22
24,24,24 - WEST PARK,Collier,Bus,2020-01-01,202001,WEEKDAY,1594,22
26,26,26 - CHARTIERS,Collier,Bus,2020-01-01,202001,WEEKDAY,932,22
27,27,27 - FAIRYWOOD,Collier,Bus,2020-01-01,202001,WEEKDAY,1025,22
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1903,22
29,29,29 - ROBINSON,Collier,Bus,2020-01-01,202001,WEEKDAY,962,22
31,31,31 - BRIDGEVILLE,Collier,Bus,2020-01-01,202001,WEEKDAY,1510,22
36,36,36 - BANKSVILLE,Collier,Bus,2020-01-01,202001,WEEKDAY,684,22
38,38,38 - GREEN TREE,Collier,Bus,2020-01-01,202001,WEEKDAY,2892,22
39,39,39 - BROOKLINE,Collier,Bus,2020-01-01,202001,WEEKDAY,1580,22
40,40,40 - MOUNT WASHINGTON,Collier,Bus,2020-01-01,202001,WEEKDAY,588,22
41,41,41 - BOWER HILL,Collier,Bus,2020-01-01,202001,WEEKDAY,1584,22
43,43,43 - BAILEY,Collier,Bus,2020-01-01,202001,WEEKDAY,629,22
44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-01-01,202001,WEEKDAY,914,22
48,48,48 - ARLINGTON,Collier,Bus,2020-01-01,202001,WEEKDAY,2937,22
51,51,51 - CARRICK,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,7902,22
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,656,22
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,491,22
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1419,22
54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-01-01,202001,WEEKDAY,4374,22
55,55,55 - GLASSPORT,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1074,22
56,56,56 - LINCOLN PLACE,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1590,22
57,57,57 - HAZELWOOD,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1150,22
58,58,58 - GREENFIELD,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1186,22
59,59,59 - MON VALLEY,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1953,22
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,614,22
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,5085,22
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,4543,22
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-01-22,202001,WEEKDAY,6154,22
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,5893,22
64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1815,22
65,65,65 - SQUIRREL HILL,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,518,22
67,67,67 - MONROEVILLE,East Liberty,Bus,2020-01-01,202001,WEEKDAY,2106,22
69,69,69 - TRAFFORD,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1753,22
71,71,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,72,22
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-01-01,202001,WEEKDAY,5761,22
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-01-01,202001,WEEKDAY,5196,22
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-01-01,202001,WEEKDAY,5753,22
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-01-01,202001,WEEKDAY,4516,22
74,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-01-01,202001,WEEKDAY,887,22
75,75,75 - ELLSWORTH,East Liberty,Bus,2020-01-01,202001,WEEKDAY,3663,22
77,77,77 - PENN HILLS,East Liberty,Bus,2020-01-01,202001,WEEKDAY,2075,22
79,79,79 - EAST HILLS,East Liberty,Bus,2020-01-01,202001,WEEKDAY,931,22
81,81,81 - OAK HILL,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1630,22
82,82,82 - LINCOLN,East Liberty,Bus,2020-01-01,202001,WEEKDAY,3722,22
83,83,83 - BEDFORD HILL,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,2458,22
86,86,86 - LIBERTY,East Liberty,Bus,2020-01-01,202001,WEEKDAY,2777,22
87,87,87 - FRIENDSHIP,East Liberty,Bus,2020-01-01,202001,WEEKDAY,2950,22
88,88,88 - PENN,East Liberty,Bus,2020-01-01,202001,WEEKDAY,3014,22
89,89,89 - GARFIELD COMMONS,East Liberty,Bus,2020-01-01,202001,WEEKDAY,361,22
91,91,91 - BUTLER STREET,Ross,Bus,2020-01-01,202001,WEEKDAY,4326,22
93,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,2371,22
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-01-01,202001,WEEKDAY,3747,22
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-01-01,202001,WEEKDAY,979,22
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-01-01,202001,WEEKDAY,646,22
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-01-01,202001,WEEKDAY,1245,22
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-01-01,202001,WEEKDAY,1393,22
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-01-01,202001,WEEKDAY,113,22
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-01-01,202001,WEEKDAY,9826,22
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,724,22
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1231,22
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-01-01,202001,WEEKDAY,356,22
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,878,22
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,370,22
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1520,22
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,3133,22
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,540,22
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1375,22
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,236,22
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,648,22
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,638,22
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,972,22
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-01-01,202001,WEEKDAY,1331,22
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,605,22
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,294,22
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1927,22
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1095,22
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-01-01,202001,WEEKDAY,1234,22
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2020-01-01,202001,SAT.,1208,4
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2020-01-01,202001,SAT.,903,4
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-01-01,202001,SAT.,4235,4
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2020-01-01,202001,SUN.,775,5
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2020-01-01,202001,SUN.,737,5
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-01-01,202001,SUN.,2829,5
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2020-01-01,202001,WEEKDAY,5881,22
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2020-01-01,202001,WEEKDAY,8462,22
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-01-01,202001,WEEKDAY,9888,22
MI,0,MONONGAHELA INCLINE,Incline,Incline,2020-01-01,202001,SAT.,986,4
MI,0,MONONGAHELA INCLINE,Incline,Incline,2020-01-01,202001,SUN.,541,5
MI,0,MONONGAHELA INCLINE,Incline,Incline,2020-01-01,202001,WEEKDAY,731,22
1,1,1 - FREEPORT ROAD,Ross,Bus,2020-02-01,202002,SAT.,1226,5
4,4,4 - TROY HILL,Ross,Bus,2020-02-01,202002,SAT.,229,5
6,6,6 - SPRING HILL,Ross,Bus,2020-02-01,202002,SAT.,526,5
8,8,8 - PERRYSVILLE,Ross,Bus,2020-02-01,202002,SAT.,1403,5
11,11,11 - FINEVIEW,Ross,Bus,2020-02-01,202002,SAT.,192,5
12,12,12 - MCKNIGHT,Ross,Bus,2020-02-01,202002,SAT.,1280,5
13,13,13 - BELLEVUE,Ross,Bus,2020-02-01,202002,SAT.,1258,5
14,14,14 - OHIO VALLEY,Ross,Bus,2020-02-01,202002,SAT.,562,5
15,15,15 - CHARLES,Ross,Bus,2020-02-01,202002,SAT.,743,5
16,16,16 - BRIGHTON,Ross,Bus,2020-02-01,202002,SAT.,2007,5
17,17,17 - SHADELAND,Ross,Bus,2020-02-01,202002,SAT.,544,5
21,21,21 - CORAOPOLIS,Collier,Bus,2020-02-01,202002,SAT.,712,5
22,22,22 - MCCOY,Collier,Bus,2020-02-01,202002,SAT.,454,5
24,24,24 - WEST PARK,Collier,Bus,2020-02-01,202002,SAT.,1307,5
26,26,26 - CHARTIERS,Collier,Bus,2020-02-01,202002,SAT.,505,5
27,27,27 - FAIRYWOOD,Collier,Bus,2020-02-01,202002,SAT.,601,5
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-02-01,202002,SAT.,1454,5
31,31,31 - BRIDGEVILLE,Collier,Bus,2020-02-01,202002,SAT.,669,5
38,38,38 - GREEN TREE,Collier,Bus,2020-02-01,202002,SAT.,220,5
39,39,39 - BROOKLINE,Collier,Bus,2020-02-01,202002,SAT.,150,5
40,40,40 - MOUNT WASHINGTON,Collier,Bus,2020-02-01,202002,SAT.,187,5
41,41,41 - BOWER HILL,Collier,Bus,2020-02-01,202002,SAT.,420,5
43,43,43 - BAILEY,Collier,Bus,2020-02-01,202002,SAT.,287,5
44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-02-01,202002,SAT.,228,5
48,48,48 - ARLINGTON,Collier,Bus,2020-02-01,202002,SAT.,1786,5
51,51,51 - CARRICK,West Mifflin,Bus,2020-02-01,202002,SAT.,4879,5
53,53,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-02-01,202002,SAT.,333,5
54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-02-01,202002,SAT.,2390,5
55,55,55 - GLASSPORT,West Mifflin,Bus,2020-02-01,202002,SAT.,780,5
56,56,56 - LINCOLN PLACE,West Mifflin,Bus,2020-02-01,202002,SAT.,777,5
57,57,57 - HAZELWOOD,West Mifflin,Bus,2020-02-01,202002,SAT.,765,5
58,58,58 - GREENFIELD,East Liberty,Bus,2020-02-01,202002,SAT.,300,5
59,59,59 - MON VALLEY,West Mifflin,Bus,2020-02-01,202002,SAT.,1769,5
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-02-01,202002,SAT.,3678,5
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-02-01,202002,SAT.,3139,5
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-02-01,202002,SAT.,4793,5
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-02-01,202002,SAT.,3743,5
64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-02-01,202002,SAT.,1839,5
67,67,67 - MONROEVILLE,East Liberty,Bus,2020-02-01,202002,SAT.,1014,5
68,68,68 - BRADDOCK HILLS,East Liberty,Bus,2020-02-01,202002,SAT.,409,5
69,69,69 - TRAFFORD,East Liberty,Bus,2020-02-01,202002,SAT.,322,5
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-02-01,202002,SAT.,2885,5
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-02-01,202002,SAT.,2694,5
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-02-01,202002,SAT.,3411,5
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-02-01,202002,SAT.,2094,5
74,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-02-01,202002,SAT.,434,5
75,75,75 - ELLSWORTH,East Liberty,Bus,2020-02-01,202002,SAT.,1702,5
77,77,77 - PENN HILLS,East Liberty,Bus,2020-02-01,202002,SAT.,777,5
79,79,79 - EAST HILLS,East Liberty,Bus,2020-02-01,202002,SAT.,727,5
81,81,81 - OAK HILL,West Mifflin,Bus,2020-02-01,202002,SAT.,849,5
82,82,82 - LINCOLN,East Liberty,Bus,2020-02-01,202002,SAT.,2406,5
83,83,83 - BEDFORD HILL,West Mifflin,Bus,2020-02-01,202002,SAT.,1572,5
86,86,86 - LIBERTY,East Liberty,Bus,2020-02-01,202002,SAT.,2535,5
87,87,87 - FRIENDSHIP,East Liberty,Bus,2020-02-01,202002,SAT.,702,5
88,88,88 - PENN,East Liberty,Bus,2020-02-01,202002,SAT.,1612,5
89,89,89 - GARFIELD COMMONS,East Liberty,Bus,2020-02-01,202002,SAT.,174,5
91,91,91 - BUTLER STREET,Ross,Bus,2020-02-01,202002,SAT.,1759,5
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-02-01,202002,SAT.,831,5
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-02-01,202002,SAT.,4672,5
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-02-01,202002,SAT.,742,5
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-02-01,202002,SAT.,475,5
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-02-01,202002,SAT.,617,5
1,1,1 - FREEPORT ROAD,Ross,Bus,2020-02-01,202002,SUN.,970,4
6,6,6 - SPRING HILL,Ross,Bus,2020-02-01,202002,SUN.,462,4
8,8,8 - PERRYSVILLE,Ross,Bus,2020-02-01,202002,SUN.,964,4
11,11,11 - FINEVIEW,Ross,Bus,2020-02-01,202002,SUN.,128,4
12,12,12 - MCKNIGHT,Ross,Bus,2020-02-01,202002,SUN.,837,4
13,13,13 - BELLEVUE,Ross,Bus,2020-02-01,202002,SUN.,693,4
14,14,14 - OHIO VALLEY,Ross,Bus,2020-02-01,202002,SUN.,343,4
15,15,15 - CHARLES,Ross,Bus,2020-02-01,202002,SUN.,484,4
16,16,16 - BRIGHTON,Ross,Bus,2020-02-01,202002,SUN.,1344,4
17,17,17 - SHADELAND,Ross,Bus,2020-02-01,202002,SUN.,585,4
21,21,21 - CORAOPOLIS,Collier,Bus,2020-02-01,202002,SUN.,610,4
24,24,24 - WEST PARK,Collier,Bus,2020-02-01,202002,SUN.,906,4
26,26,26 - CHARTIERS,Collier,Bus,2020-02-01,202002,SUN.,299,4
27,27,27 - FAIRYWOOD,Collier,Bus,2020-02-01,202002,SUN.,412,4
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-02-01,202002,SUN.,1377,4
31,31,31 - BRIDGEVILLE,Collier,Bus,2020-02-01,202002,SUN.,544,4
38,38,38 - GREEN TREE,Collier,Bus,2020-02-01,202002,SUN.,143,4
40,40,40 - MOUNT WASHINGTON,Collier,Bus,2020-02-01,202002,SUN.,120,4
41,41,41 - BOWER HILL,Collier,Bus,2020-02-01,202002,SUN.,278,4
43,43,43 - BAILEY,Collier,Bus,2020-02-01,202002,SUN.,226,4
44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-02-01,202002,SUN.,209,4
48,48,48 - ARLINGTON,Collier,Bus,2020-02-01,202002,SUN.,772,4
51,51,51 - CARRICK,West Mifflin,Bus,2020-02-01,202002,SUN.,3148,4
54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-02-01,202002,SUN.,1146,4
55,55,55 - GLASSPORT,West Mifflin,Bus,2020-02-01,202002,SUN.,623,4
56,56,56 - LINCOLN PLACE,West Mifflin,Bus,2020-02-01,202002,SUN.,626,4
57,57,57 - HAZELWOOD,West Mifflin,Bus,2020-02-01,202002,SUN.,469,4
58,58,58 - GREENFIELD,East Liberty,Bus,2020-02-01,202002,SUN.,204,4
59,59,59 - MON VALLEY,West Mifflin,Bus,2020-02-01,202002,SUN.,1286,4
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-02-01,202002,SUN.,2723,4
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-02-01,202002,SUN.,2226,4
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-02-02,202002,SUN.,3380,4
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-02-01,202002,SUN.,2434,4
64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-02-01,202002,SUN.,1076,4
67,67,67 - MONROEVILLE,East Liberty,Bus,2020-02-01,202002,SUN.,326,4
68,68,68 - BRADDOCK HILLS,East Liberty,Bus,2020-02-01,202002,SUN.,248,4
69,69,69 - TRAFFORD,East Liberty,Bus,2020-02-01,202002,SUN.,195,4
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-02-01,202002,SUN.,1746,4
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-02-01,202002,SUN.,1848,4
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-02-01,202002,SUN.,2274,4
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-02-01,202002,SUN.,1434,4
75,75,75 - ELLSWORTH,East Liberty,Bus,2020-02-01,202002,SUN.,1034,4
77,77,77 - PENN HILLS,East Liberty,Bus,2020-02-01,202002,SUN.,569,4
79,79,79 - EAST HILLS,East Liberty,Bus,2020-02-01,202002,SUN.,435,4
81,81,81 - OAK HILL,West Mifflin,Bus,2020-02-01,202002,SUN.,529,4
82,82,82 - LINCOLN,East Liberty,Bus,2020-02-01,202002,SUN.,1777,4
83,83,83 - BEDFORD HILL,West Mifflin,Bus,2020-02-01,202002,SUN.,807,4
86,86,86 - LIBERTY,East Liberty,Bus,2020-02-01,202002,SUN.,1487,4
87,87,87 - FRIENDSHIP,East Liberty,Bus,2020-02-01,202002,SUN.,266,4
88,88,88 - PENN,East Liberty,Bus,2020-02-01,202002,SUN.,1109,4
89,89,89 - GARFIELD COMMONS,East Liberty,Bus,2020-02-01,202002,SUN.,155,4
91,91,91 - BUTLER STREET,Ross,Bus,2020-02-01,202002,SUN.,1160,4
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-02-01,202002,SUN.,571,4
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-02-01,202002,SUN.,3252,4
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-02-01,202002,SUN.,633,4
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-02-01,202002,SUN.,486,4
1,1,1 - FREEPORT ROAD,Ross,Bus,2020-02-01,202002,WEEKDAY,1655,20
